komentar,timestamp,sentiment
min apakh bulan puasa ful libur??,2025-01-22 08:56:38+00:00,negatif
min di mana cari yang tulus,2025-03-01 04:56:58+00:00,netral
"jgn lupa pak presiden bpk prabowo yg katanya mau menghapuskan ourtsorsing ,kami para pkerja melalui ourtsorcing sudah tdk betah pak",2025-01-22 14:55:07+00:00,negatif
ku ingin kau jadi milik ku 👇👇,2025-02-03 22:16:47+00:00,positif
min kmi belom dapet makan gratis dan belom hapal senam ank Indonesian hebat minn,2025-01-21 06:36:58+00:00,negatif
"very nice, very good, very weell,, gaskeun 🙏☺️",2025-02-13 09:32:51+00:00,positif
pak turunin harga kopi pal,2025-01-25 02:05:07+00:00,positif
pak kokk dii sinii belum dapat makanan gratis,2025-01-25 05:54:20+00:00,negatif
"tolong min, suami saya kerja bertahun tahun tapi tetap di jadikan buruh harian. tidak seperti perjanjian awal. perusahaan asing dimks. tolong juga periksa perizinannya min",2025-01-25 07:05:08+00:00,negatif
Pak saya kerja di salah satu financing itu kalo ga jualan gaji harian nya di anggap tidak masuk/tdk digaji kerja nya lebih dari 8 jam kita disuruh dateng jam 9 sebelum buka mall pulang closing jam 10,2025-01-25 12:46:20+00:00,negatif
"Min kenapa ya di tempat saya kerja ump naik cuman 4 sekian persen bukan 6,5%",2025-02-04 17:14:57+00:00,negatif
minnn bulan puasa sklh negri liburin dongg,2025-01-22 08:12:56+00:00,negatif
Intinya gak ada yang naik selain barang yang selama ini kena PPnBM.,2024-12-31 12:49:30+00:00,negatif
"Min, percuma ngetik panjang lebar, org indo minim literasi apalagi baca caption🤣",2025-01-01 03:41:37+00:00,netral
😀,2025-02-24 09:48:08+00:00,positif
🗿,2025-01-25 07:27:50+00:00,positif
😭,2025-01-25 07:27:49+00:00,positif
😂,2025-01-22 14:09:15+00:00,positif
😋,2025-01-22 03:11:06+00:00,positif
😁😁😁,2025-02-01 17:22:38+00:00,positif
😃,2025-01-21 08:18:32+00:00,positif
😁,2025-01-21 07:28:26+00:00,positif
"@merieang_ sorry capek ngetik, baca caption aja",2025-02-27 13:40:45+00:00,negatif
😈🥰😈🥰🥰😈🥰😈🥰😈🥰,2025-01-31 03:14:39+00:00,positif
😔,2025-03-15 11:09:36+00:00,positif
♥,2025-01-30 09:18:16+00:00,positif
🥰,2025-01-29 18:41:09+00:00,positif
😁,2025-01-29 16:09:16+00:00,positif
"Min tolong bpk saya.. kerja di Pt, seharus nya gaji bulan ini umr udah naik, ia memang karyawan lain nya sudah di naikin tapi gaji bpk saya sendiri tidak dinaikan min,, dari tahun tahun sebelum nya umr gaji naik bpk saya cuma dinaikkn 2000rupiah .. dn malahan umur blk saya udah masuk +-65th tapi tdk dipensiun kan.. TOLONG MIN🙏🏻🙏🏻🙏🏻 saya tinggal dikepulauan riau-kijang .. @gerindra",2025-02-10 12:24:41+00:00,negatif
🥰,2025-03-14 03:13:59+00:00,positif
🥰,2025-02-26 14:43:07+00:00,positif
😭,2025-01-22 01:16:27+00:00,positif
🥰,2025-01-21 02:07:38+00:00,positif
"@bang zul:Assalamu alaikum,
usulkan pendaftaran cpns 2025
maksimal 37 tahun"" kasian para honor yg diatas 35 tahun mengapdi di masyarakat' mau mendaftar cpns tidak bisa lagi. @gerindra",2025-01-28 18:22:37+00:00,negatif
😅,2025-02-26 12:25:58+00:00,positif
pak tolong dulu aku biar ga di marah @🌷,2025-01-28 15:32:53+00:00,negatif
😭😭😭,2025-01-21 08:42:16+00:00,positif
"@Moch Usep Kuswandi
@abah RBS Terapi fans club
mengucapkan Terimakasih atas kebijakan pemerintah yg pro rakyat pajak masyarakat non barang mewah.",2025-04-12 08:07:43+00:00,negatif
berarti oknum yang menaikkan ppn 12% itu harus di laporkan ya min?🙏,2024-12-31 16:28:10+00:00,negatif
tp harga cabai & minyak udh naik min🥲,2024-12-31 16:26:32+00:00,negatif
min tahun baru kemana,2024-12-31 16:20:26+00:00,positif
realitanya semua pda naik pakkkk😭,2024-12-31 16:12:51+00:00,positif
kalian tau ga harga kuota internet sudah naik?,2024-12-31 16:11:24+00:00,negatif
Miinn gerindra Caption nya kurang panjanggg 😭😭😅,2024-12-31 16:06:25+00:00,netral
Min kalau cape login epep aja yuuuu😘,2024-12-31 16:04:07+00:00,netral
"hari natal ,hari raya id.fitri pokonya hari2 besar pasti pda naik bahan2 pokok& sbginya,tpi klo lg hari2 biasa ya biasa aja harga2 sembako pda turun,nah skrgkan lg taun baru pasti lg pd naik harga2nya",2024-12-31 15:56:01+00:00,negatif
aku makin cinta Ama pak Prabowo minn Ama kamu juga mindraa😋❤️,2024-12-31 15:55:42+00:00,positif
komen ah sapa tau 1 tahun lalu😁,2024-12-31 15:53:02+00:00,positif
Pak harga lipstik omg jg naik dari harga yg biasa nya 25 rb an,2024-12-31 15:48:58+00:00,negatif
Sembako sudah naik gimana ni min?,2024-12-31 15:47:14+00:00,negatif
"Hmm tapi kenyataannya sembako naik, telur beras, minyak, cabe bawang semua pangan naik hmmm",2024-12-31 15:44:52+00:00,negatif
"Tapi netflix sama ppn wifi naik juga pak,td br dapet email",2024-12-31 15:41:16+00:00,netral
semakin joss mantap bapakkkuh🤫✈️,2024-12-31 15:39:42+00:00,positif
1. bahan² pokok itu gbklan naik hrga kecuali jika permintaan lebih banyak daripada barang yg ada ( barangnya sedikit/ langka) apalagi ini byk hari² besar brturut² semakin byk permintaan barangnya,2024-12-31 15:30:52+00:00,negatif
"gaji gak bisa rata.. terpaksa Nerima PPN yg rata,,, Indonesia emas",2024-12-31 15:30:07+00:00,negatif
saking salah faham masyarakat sampai se detail itu mimin jelasin nya😭🥰,2024-12-31 15:24:27+00:00,negatif
"ga mungkin ,liat aja nanti, bakal naik perlahan",2024-12-31 15:16:26+00:00,negatif
"min, kalo ada barang yg ppn nya ttp di naikkan, pdhl engga, itu lapornya kemana ya????",2024-12-31 15:14:50+00:00,negatif
pah kok skrg motor ada biaya obsen si untuk pengambilan STNK sangat memberatkan,2024-12-31 15:11:57+00:00,netral
berarti leptop² gaming gak naik kan min?,2024-12-31 15:08:03+00:00,negatif
Bapak Presidenku 08. Sehat dan selalu didalam lindungan TUHAN YME. Aamiin Aamiin Aamiin ya Rabbal Alamin. 🙏🙏,2024-12-31 15:01:18+00:00,positif
sabar min sabar❤❤❤ caption nya panjang bener minn,2024-12-31 14:45:33+00:00,netral
"nice , hampir jrang ke gacoan",2024-12-31 14:44:57+00:00,positif
selamat malam gaes,2024-12-31 14:44:37+00:00,negatif
aku akan kembali di tahun 2025,2024-12-31 14:31:17+00:00,positif
disini harga sembako Kaya telor sama minyak makin mahal min😭,2024-12-31 14:31:10+00:00,negatif
PPn belum berlaku tapi harga sembako diberbagai daerah udah pada naik,2024-12-31 14:25:34+00:00,negatif
lah di tempat gua harga minyak pun naik katanya epek dari 12%,2024-12-31 14:22:16+00:00,negatif
semangat dalam mencerdaskan mindra 🙂,2024-12-31 14:18:03+00:00,positif
"masih bagus sihh...asal jngan seperti negara tetangga...
tiap kali belanja ada pajaknya juga",2024-12-31 14:16:37+00:00,negatif
Min grin kenapa bpjs ga ditanggung lagi? Biasanya 1 rujukan dari puskesmas kalo smpe rumah sakit daerah 1 tunukan bisa ke poli manapun dalam 3bulan. Skrng pailit 1 rujukan hanya untuk 1 poli.,2024-12-31 14:11:46+00:00,negatif
"min cape yah ??? jangan lupa jaga kesehatan,semangat terus yah dan maafin warga 01 dan 03,pround off you bpk prabowo🥰",2024-12-31 14:05:08+00:00,negatif
"baca captionnya ya masyarakat indonesia, jgn minim literasi terus🤗",2024-12-31 13:51:36+00:00,netral
"2025 ganti rakyat aja..
biar gua yg urus anak abah",2024-12-31 13:49:57+00:00,negatif
SALUT & RESPECT TO MR PRESIDEN 👍👍👏👏,2024-12-31 13:45:25+00:00,positif
"wifi gw dah naik, sebulan ttep 150rb tapi biasany 15mbps jadi 10mbps,, alesany ppn naik pdhal dari dl gak pernh ada ppn knp skrng ada ppn😌",2024-12-31 13:41:59+00:00,negatif
"Min kesepian taun baru sndirian, butuh mayor teddy😌🙏🏻",2024-12-31 13:39:31+00:00,netral
"min, self reward dulu gih. udah lelah kan tahun ini? biar besok fresh😁",2024-12-31 13:39:14+00:00,negatif
"lagi nunggu voucher Shopee, 1.1 gaisss",2024-12-31 13:21:24+00:00,negatif
bapak siapa nih?🥹,2024-12-31 13:17:32+00:00,negatif
aku sayang kamu min.. sehat selalu,2024-12-31 13:12:19+00:00,positif
tahun baru buku baru boleh kali min😝,2024-12-31 13:10:13+00:00,positif
2024 sisa 1 hari lagi tinggalin jejak kalian👇🏻👇🏻,2024-12-31 13:07:12+00:00,negatif
"dengarkan anak anak abah dengan baik dan bijak ya, kalo kurang denger colokin ke sound sistem kasih full volumenya!",2024-12-31 13:06:04+00:00,netral
yes admin gerinda berhasil comeback lagi🥰,2024-12-31 12:59:21+00:00,positif
"Main ke lamongan min, pake pesawat aja soalnya gaada jalan enak🙏😁",2024-12-31 12:55:53+00:00,negatif
taun baruan kemana pakk,2024-12-31 12:52:25+00:00,positif
ke 9 min,2024-12-31 12:47:55+00:00,negatif
pak kapan libur,2025-01-20 09:53:14+00:00,negatif
minn gajadi libur sekola ya entar puasa,2025-01-19 08:27:25+00:00,negatif
min jadi libur kan?,2025-01-18 13:39:30+00:00,negatif
pak turunin harga Pajero dan naikin saya haji,2025-01-18 13:03:26+00:00,negatif
min sekolah gw belum dikasih makan siangg,2025-01-06 13:19:02+00:00,netral
min apa bulan puasa libur,2025-01-06 10:09:39+00:00,negatif
naik lagi naik lagi @akupunnaklah @sigma skibidii @Iwak meletup @Mungkin anda kenal ?        :( @kentut @S @coach basket @MemberKapalKaram,2025-01-06 07:50:00+00:00,negatif
makan siang nya mana min ? 🗿🗿🗿🗿,2025-01-06 06:50:31+00:00,netral
min butuh kepastian apakah bener sekolah libur 1 bulan 🙏,2025-01-05 18:27:09+00:00,negatif
min bener ga min nanti bulan puasa libur 1 bulan,2025-01-05 16:42:48+00:00,negatif
Minn Ramadhan libur full 1bulan dongg biar makinn semangatt😁,2025-01-05 14:18:09+00:00,negatif
pak nanti klo mau liburin sekolah liburkan 2 bulan ya pak✨🥰,2025-01-05 13:30:04+00:00,negatif
tolong hati saya sakit min 😌,2025-01-05 12:43:24+00:00,negatif
min turunin harga iPhone donggg 😳,2025-01-05 11:27:49+00:00,negatif
"min jadi kan liburnya 1 bulan puasa min,,🥺🥺 pliss",2025-01-05 08:37:14+00:00,negatif
12% brp ribu sih?,2025-01-05 07:16:34+00:00,negatif
minn puasa libur 1 bulan plss🥰🥰,2025-01-05 03:52:46+00:00,negatif
"min tolong revisi kembali peraturan bpjs terbaru,masa harus sekarat dulu baru bisa pake bpjs min😭😭🙏",2025-01-05 03:13:33+00:00,positif
"udah mau berbusa mulut bela bapak, giliran ada diskon token 50% malah mereka yg cepet-cepet isi duluan. siapa itu? sodara ku🥰",2025-01-05 00:54:51+00:00,negatif
04.44 ada lawan?,2025-01-04 21:45:02+00:00,negatif
min apa benar bulan puasa libur 1 bulan 😅,2025-01-04 18:23:49+00:00,negatif
minn katanya user gold lane pada greenflag ya?,2025-01-04 14:45:20+00:00,negatif
"SMOGA BAPAK SEHAT2,KAMI BANGGA PUNYA PEMIMPIM SEPERTI BAPAK SEHAT SLALU BAPAK PRABOWO😇🙏AMIN🙏😇",2025-01-04 10:58:33+00:00,positif
minn bulan puasa anak sekolah libur kan MINNNN 🗿🗿🗿🗿,2025-01-04 10:41:18+00:00,positif
"pak saya mau tanya, disekolah ada makanan sehat gratis kah, soalnya di wilayah kami blm ada🙏🙏",2025-01-04 06:32:31+00:00,positif
"LOGIKANYA GINI
300T = 6,5
46T = 1 tahun
3,8T = 1 bulan
128M = 1 hari
gw ambil yg 1 hari aja boleh gak sih?",2025-01-04 04:30:51+00:00,negatif
bg lu cape ya,2025-01-04 03:08:38+00:00,netral
tolong pak permudah cari pekerjaan 🙏 masak loker persyaratannya harus good looking 😅 emng yang jelek gk butuh kerja ngapa,2025-01-04 00:04:43+00:00,negatif
"Bunga melati mekar berseri, warna putih harum mewangi, penghargaan untuk para pemimpin negeri, merah putih tetap tegak berdiri",2025-01-03 19:32:26+00:00,positif
"min apakah gajih rata rata Indonesia tidak akan naik? dari yang 1-5juta itu rata rata nya, jadi 20-25 gitu rata rata nya😁",2025-01-03 16:05:27+00:00,negatif
"Capt nya udh jelas banget, awas aja ya kalo pada ngga ngerti 🫵🏻",2025-01-03 14:11:51+00:00,netral
min bisa donasi pada Palestina gak😓,2025-01-03 11:07:33+00:00,netral
min apakh puasa libur 1 bulan,2025-01-03 11:01:05+00:00,negatif
turunin harga seblak boleh kaliii🗿,2025-01-03 10:44:09+00:00,negatif
Semangat Bapak Prabowo kami selalu mendukung & mendoakan Bapak semoga selalu diberikan kesehatan & keselamatan aamiin,2025-01-03 09:21:12+00:00,positif
"kayu = 5th
ayam = 7th
300T = 6,5th💀
menyala negri ku",2025-01-03 08:35:34+00:00,negatif
"kayu=5th
ayam=7th
300T=6,5th
🗿🗿🗿🗿🗿🗿",2025-01-03 08:26:04+00:00,negatif
kembalikan admin gerinda yang dulu......,2025-01-03 07:46:58+00:00,positif
2025 ganti rakyat,2025-01-03 00:26:27+00:00,positif
"@dan.:kayu = 5th
ayam = 7th
300T = 6,5th💀
menyala negri ku",2025-01-02 23:20:50+00:00,negatif
yang masih percaya sama gerinda dan pak Prabowo silahkan merapat yang tidak silahkan pergi👇👇👇👇👇👇👇👇,2025-01-02 20:45:19+00:00,negatif
@🗯️ @👻 @Kaizanz ★ @🥷 @adly.mumtaz  bnyak bat hoax coo katanya ga jadi eh di pusat jadi,2025-01-02 19:39:53+00:00,negatif
kalo wifi gmn min soalnya kmrn ada info kena ppn 12%,2025-01-02 16:10:48+00:00,netral
pak prabowo minta diamond free fire dobg plisss,2025-01-02 15:16:01+00:00,positif
bansos klu bisa di telusuri lagi min.. lha rmahe bagus ber ac kendaraan banyak kerjaan enak masih zha dapat bansos..,2025-01-02 14:33:58+00:00,netral
"kenyataan di lapangan beda😌 tepung,susu,sabun,minyak,gula telor naik",2025-01-02 14:07:28+00:00,negatif
intinya gini min pengguna wiffi udah ada pemberitahuan pajak naik12% jadi gimnh...tuh .....naik apa kaga pajak nya ..,2025-01-02 14:06:42+00:00,negatif
"Pajak Naik,BBM (Pertamax) Naik. Argo Driver Ojol Turun Min. dan nyata nya di lapangan semua ikut naik. Daya Beli Masyarakat Menengah Ke bawah pasti turun min. bantu ddk perkra mslh ojol min🙏",2025-01-02 13:59:42+00:00,negatif
Min kalo ada tempat yg menaikkan harga barang pokok dgn alasan pajak naik apakah boleh kita laporkan?kira2 bisa dilaporkan kemana ya min,2025-01-02 13:16:14+00:00,negatif
kunyalakan speaker bluetooth buat putar ni video biar suamiku si anak abah terdiam😡,2025-01-02 12:59:35+00:00,negatif
Makasih bpk saya dapat diskon Token listrik 50%🥰,2025-01-02 12:57:21+00:00,positif
"yg naik barang mewah kok.. aku kerja d retail. seperti Smart lock, smart home, diatas 1jt rata2 naik. di bawah harga itu gak naik kok. tapi Krn media menggiring opini.",2025-01-02 11:51:51+00:00,negatif
min puasa sekola libur gak,2025-01-02 11:31:08+00:00,negatif
BBM tetap naik pak apakah juga barang mewah?,2025-01-02 11:17:59+00:00,negatif
"knpa di tiket pesawat nya naik 50% pas turun nya cuma 10% min ,sudah nyaman kali mereka jual tiket pesawat domestik dengan harga mahal ,sedangkan tiket pesawat luar negri murah nya luar biasa",2025-01-02 10:39:30+00:00,negatif
loh min top up game ko pada naik? afakah kena juga?,2025-01-02 10:37:17+00:00,netral
min ilangin itu syarat bekerja yg ada max umur nya😭,2025-01-02 10:08:28+00:00,netral
"kayu = 5th
ayam = 7th
300T = 6,5th🤣",2025-01-02 07:19:42+00:00,negatif
ini emng bener harus ganti rakyat,2025-01-02 06:44:15+00:00,positif
gk kerasa perabowo udh 1 tahun jadi presiden,2025-01-02 06:22:05+00:00,positif
berat badan saya kok ikut naik minn😭,2025-01-02 06:12:29+00:00,netral
tapi kok biaya surat keterangan lulus tes bahasa di kampusku naik jadi 12% ya🥹,2025-01-02 05:58:06+00:00,negatif
"pak disini minyak naik lagi naik lagi, baru juga kemarin naik, eh di naikin lagi knp yak pak, ga sampe satu bulan udh naik lagi ini minyak",2025-01-02 05:49:33+00:00,negatif
"min,hari ini ak byr listrik meteran kwh900 biasanya byr 300rb'an kog skrg jadi naik byr 500rb'an,ak jadi kaget banget sumpah😭,jadi setengah jt...katanya diskon 50%,januari-febuari. Semoga dibls.",2025-01-02 05:33:51+00:00,negatif
pentingnya membaca caption,2025-01-02 04:34:35+00:00,positif
min didesa ku baru aja ada info kalau yang tahun kemarin dapat sembako beras 10kg tahun ini ada pengurangan dari pusat diubah lagi dan katanya belom tentu sebulan sekali dapatnya.. apa bener sepertitu,2025-01-02 03:04:06+00:00,negatif
menuju generasi emas,2025-01-02 02:34:33+00:00,positif
min top up in epep ku minn🗿,2025-01-02 02:33:55+00:00,positif
"min trs dipasar udah pada naik gimana?
mana minyak pas awal 2024 cuman 20-25k pas denger info ppn jadi 40 an🗿",2025-01-02 00:05:30+00:00,negatif
2025 gnti rakyt🤣,2025-01-01 22:44:15+00:00,positif
sudah lega masalah PPN skrng lanjut 271T min,2025-01-01 22:33:55+00:00,negatif
2025 ganti rakyat😭😭,2025-01-01 21:05:29+00:00,positif
Sehat selalu bapak negara,2025-01-01 20:59:53+00:00,positif
jelasin sampe detail min biar kita sambil belajar ga cuman bisa komentar doang☺🙏,2025-01-01 18:01:21+00:00,netral
@pp ramadhan:assalamualaikum pak apakah sekolah akan diliburkan1bulan penuh saat bulan Ramadhan,2025-01-01 17:45:40+00:00,negatif
admin gerindra tanda baca titik koma nya diperhatikan coyy,2025-01-01 17:29:06+00:00,negatif
"kalo untuk menjalankan uu no 7 tahun 2021 tentan hpp, kenapa ga pake pasal 7 ayat 3 dan 4 untuk tetepin ppn jadi 11% ya? bahkan disitu bisa disesuaikan mulai dari 5% sampai dengan 15%",2025-01-01 16:26:08+00:00,negatif
pak presiden perekonomian sembako melonjak pak naik semua 😭kasihani kami pak rakyat kecil🙏,2025-01-01 16:07:35+00:00,negatif
"mending naik gunung , #turunkan harga tiket masuk taman nasional",2025-01-01 15:34:09+00:00,negatif
mie gacoan sekarang ada pajak nya anj,2025-01-01 14:59:19+00:00,netral
"tuh netizen dan buzzer kalo denger apa2 sampe selesai ya , Kelian kadang berita belum tuntas udh main komentar buruk aja , marilah kita jadi masyarakat yg mendukung pemerintah kita , PRABOWO MY JENDRAL LEGEND 🥰🥰🥰",2025-01-01 14:34:44+00:00,negatif
"minnnn ,aku sebagai petani tolong harga obat2tan di turunkan min. mahal sekali harga nya",2025-01-01 14:17:30+00:00,negatif
Katanya ppn hanya untuk barang mewah saja tapi top up game 16rb aja kena pajak 12% hadeh,2025-01-01 13:57:12+00:00,netral
ppn 12% hanya berlaku kepada barang mewah minimal 30 miliar ya?,2025-01-01 13:37:06+00:00,negatif
Seharusnya sosialisasi ini 2 minggu lalu min biar gak simpang siur. Skrg malah makanan warung pada dinaikin dari agen. Agen bilang naik dr distributor. Jd berantakan.,2025-01-01 13:29:58+00:00,negatif
"terima kasih bapak presiden.
semogaa bapak selalu sehat, selalu dalam lindungan Allah SWT.sehat sehat bapak presiden Indonesia.",2025-01-01 13:22:33+00:00,positif
sabar ya min 🗿,2025-01-01 13:12:47+00:00,netral
"kayu = 5th
ayam = 7th
300T = 6,5th💀
menyala negri ku🔥🔥🔥",2025-01-01 13:10:27+00:00,negatif
"tolong perhatikan buruh outsorsing pak presiden,,🙏😭
suami saya hanya supir pergi pagi pulang terkadang smpe jm 12 mlm tp hitungan lemburny gk sesuai😭",2025-01-01 12:40:35+00:00,negatif
"Izin bertanya min. Di caption dikatakan bahwa ppn kendaraan bermotor juga naik. Apakah motor dengan harga kurang dari 30jt (kredit) juga termasuk, min? Terimakasih 🙏🏻🙏🏻",2025-01-01 12:11:42+00:00,negatif
"buat Satgas dan Posko PPN 12%,...
min ingat cerita KUR, wacana di atas bagus bgt, tapi karena gk ada POSKO/SATGAS KUR, smpe d bwh jd KRDT GK USH BAYR",2025-01-01 12:10:13+00:00,negatif
"gua udh tau kalo ppn buat barang mewah tapi anak abah koar"" anj lah🗿🤣",2025-01-01 12:00:43+00:00,negatif
"admin
tolongin teman Bus Makassar
arah ke Bamdara sultan hasanuddin dan stasiun Mandai di hilangkan
kasihan kami yang pekerja
yg menggunakan kesulitan sdh 2 hari",2025-01-01 11:36:59+00:00,negatif
pak bulan puasa apa libur 1 bulan penuh,2025-01-01 11:22:38+00:00,negatif
"@kriee.07:capek banget jadi admin Gerindra, semuanya harus di jelasin ke masyarakat 🤣",2025-01-01 11:00:40+00:00,negatif
